text,name
 Lmao Iâ€™m not the emotionally distressed one bro,Pulak
 Iâ€™m fine,Pulak
 hey,Ishnoor Singh
 We need to cheer her up,Pulak
 i need it to,Ishnoor Singh
 Iâ€™m totally fine ðŸ˜‚,Pulak
 i don't think she's coming back for a bit bruh,Ishnoor Singh
 Been pretty chipper last couple of weeks tbh,Pulak
 Surprisingly,Pulak
 you have 27 mins... i'll keep watch past that,Ishnoor Singh
 Maybeeeeeeee,Pulak
 Duhhhh,Pulak
 did you just?!,Ishnoor Singh
 hey.... don't you want her to block you first?,Ishnoor Singh
 or do you desperately want me to go first,Ishnoor Singh
 Yeah... oh shit,Pulak
 Sheâ€™s going to be alone with her on the same flight,Pulak
 For 2 days straight,Pulak
 gauri?,Ishnoor Singh
 Yeah,Pulak
 well,Ishnoor Singh
 our winter vacation is gonna be eventful,Ishnoor Singh
 This is not going to end well,Pulak
 I just hope it doesnâ€™t get worse,Pulak
 yeah... no blocks yet?,Ishnoor Singh
 Yep,Pulak
 that might be progress,Ishnoor Singh
 Lol I think she may have gone to bed,Pulak
 Not in the best mood,Pulak
 No,Pulak
 you don't say?,Ishnoor Singh
 Wbu?,Pulak
 got a message,Ishnoor Singh
 No sheâ€™s back,Pulak
 yeah,Ishnoor Singh
 enjoy!!!,Ishnoor Singh
 reconvene before we sleep?,Ishnoor Singh
 Yeah sure,Pulak
 She hasnâ€™t said anything to me yet,Pulak
 She just told me to sleep lol,Pulak
 yeah... she got that riight,Ishnoor Singh
 tell he you have 23 mins,Ishnoor Singh
 *her,Ishnoor Singh
 Lol no,Pulak
 Imma talk to her,Pulak
 Nope,Ishnoor Singh
 Is she talking to you,Pulak
 17 mins,Ishnoor Singh
 Yuup,Ishnoor Singh
 Thatâ€™s great,Pulak
 Are you being assholey,Pulak
 Or normal,Pulak
 you?],Ishnoor Singh
 Yeah,Pulak
 the opp,Ishnoor Singh
 Okay,Pulak
 Howâ€™s her mood seeming now?,Pulak
 Shes sharing,Ishnoor Singh
 You?,Ishnoor Singh
 Yeah kinda,Pulak
 Elaborate,Ishnoor Singh
 It's a 20 marker,Ishnoor Singh
 Nahi she just told me to sleep ðŸ˜‚,Pulak
 Yeah she's right,Ishnoor Singh
 And kinda tried laughing it out,Pulak
 14 mins,Ishnoor Singh
 Arrey bro chill,Pulak
 Itâ€™s tradition for me,Pulak
 I never sleep before this subjects exams,Pulak
 Never,Pulak
 Nit today it isnt,Ishnoor Singh
 Sleep at 6 or something and wake up at 8,Pulak
 Thatâ€™s what I normally do,Pulak
 Stfu,Ishnoor Singh
 And go on time,Ishnoor Singh
 This time Iâ€™ll sleep before,Pulak
 Wake up later,Pulak
 Thatâ€™s good enough,Pulak
 I'll slap you,Ishnoor Singh
 Nah chill Iâ€™ll see,Pulak
 Improvements?,Pulak
 You'll sleep in 10,Ishnoor Singh
 Iâ€™ll see,Pulak
 Not sleepy anyway,Pulak
 Nope,Ishnoor Singh
 You wont,Ishnoor Singh
 Bruh... pl,Ishnoor Singh
 Imbeing nice pl,Ishnoor Singh
 Arrey bro relax pls,Pulak
 Nope,Ishnoor Singh
 I'm bring nice and you're negatively reinforcing that,Ishnoor Singh
 Do you really wanna tell my subconsciense that voilance works better with you?,Ishnoor Singh
 Nope,Ishnoor Singh
 Fine Iâ€™ll go in,Pulak
 She's not fine yet,Ishnoor Singh
 10,Pulak
 Good,Ishnoor Singh
 Obviously not,Pulak
 Okay tell me whatâ€™s up,Pulak
 Sheâ€™s trying to laugh it off,Pulak
 With me,Pulak
 I havenâ€™t pressed it yet,Pulak
 But I will,Pulak
 Don't tonight,Ishnoor Singh
 But tell me please,Pulak
 No man I need ton,Pulak
 To,Pulak
 Not aaj,Ishnoor Singh
 Hm?,Ishnoor Singh
 Yes I do,Pulak
 Itâ€™s the same thing?,Pulak
 Similar... let's see,Ishnoor Singh
 Sheâ€™s redirecting it again and again,Pulak
 Keep talking to her bro,Pulak
 Yeah mate,Ishnoor Singh
 It's time up,Ishnoor Singh
 For you,Ishnoor Singh
 4,Pulak
 Lemme see if I can break through one last time,Pulak
 You do mean through?,Ishnoor Singh
 The laughy phase,Pulak
 Yeah...that emoji isn't going anywherre,Ishnoor Singh
 No,Pulak
 I mean,Pulak
 Sheâ€™s trying to make jokes,Pulak
 And redirecting if I ask,Pulak
 Yeah... embrace it now,Ishnoor Singh
 She's about to sleep,Ishnoor Singh
 Time to go,Ishnoor Singh
 She might even go before you,Ishnoor Singh
 Yeh she did,Pulak
 What did she say,Pulak
 I got nothing productive out of it,Pulak
 She was better...,Ishnoor Singh
 Way better...,Ishnoor Singh
 Too better,Ishnoor Singh
 She talked srs and nice,Ishnoor Singh
 Except for a little ominous thing about the fight we had a little while ago,Pulak
 And we kinda sorted it,Ishnoor Singh
 Now I'm confused,Ishnoor Singh
 Time's  up,Ishnoor Singh
 Wait talk to me for a couple of mins,Pulak
 Then Iâ€™ll go pakka,Pulak
 Ok?,Ishnoor Singh
 About what?,Ishnoor Singh
 Okay thatâ€™s good,Pulak
 Are things better now,Pulak
 Yeah ig,Ishnoor Singh
 That is also good,Pulak
 She was just joking around with me,Pulak
 Yeah she had the emojis,Ishnoor Singh
 she uses them when she wants to overcompensate,Pulak
 For hiding her feelings,Pulak
 Ik....,Ishnoor Singh
 Bro,Ishnoor Singh
 Relax,Ishnoor Singh
 We'll find out whatsa up,Ishnoor Singh
 Apparently,Ishnoor Singh
 The other hcick yelled at gauri,Ishnoor Singh
 And they kinda fight in the oom aaj,Ishnoor Singh
 Yeah I know,Pulak
 *room,Ishnoor Singh
 Yeah she told me too,Pulak
 That might be it,Ishnoor Singh
 There mightâ€™ve Been a follow up,Pulak
 Ohhh,Ishnoor Singh
 And I think that affected her a lot more than I initially thought,Pulak
 Maybe idk,Pulak
 Iâ€™m guessing,Pulak
 Yeah...,Ishnoor Singh
 Sleep now,Ishnoor Singh
 Go,Ishnoor Singh
 Yeah I am,Pulak
 Gn,Pulak
 Gn !,Ishnoor Singh
 Yo,Pulak
 How are things,Pulak
 Nothing after the night,Ishnoor Singh
 You?,Ishnoor Singh
 Nothing for me either,Pulak
 Yeah relax bro,Ishnoor Singh
 Haan me am relaxed okay,Pulak
 When are your exams?,Ishnoor Singh
 Only*,Pulak
 Done,Pulak
 Just need to revise my English portfolio,Pulak
 Truth?,Ishnoor Singh
 Me too,Ishnoor Singh
 Lol,Ishnoor Singh
 Yep,Pulak
 Hmmm,Ishnoor Singh
 Lol whenâ€™s it due,Pulak
 Friday night,Ishnoor Singh
 Imma finish it tonight?,Ishnoor Singh
 *!,Ishnoor Singh
 No matter what,Ishnoor Singh
 Thatâ€™s the spirit,Pulak
 Lol,Ishnoor Singh
 Wanna talk?,Ishnoor Singh
 Yeah def donâ€™t leave it till the end,Pulak
 Shush,Ishnoor Singh
 Give me a bit,Pulak
 Cool,Ishnoor Singh
 I need to go do laundry Iâ€™ll talk while sitting there,Pulak
 Lol,Ishnoor Singh
 I need to get lunch,Ishnoor Singh
 Overdue af,Pulak
 I need entertainment,Ishnoor Singh
 Lol,Ishnoor Singh
 Just had lunch lol,Pulak
 Great,Ishnoor Singh
 Hey you got any messages other than this group thing?,Ishnoor Singh
 No...,Pulak
 Me niether,Ishnoor Singh
 She had her shift na,Pulak
 Ok,Ishnoor Singh
 I'm not sure what shes feeling rn,Pulak
 But she seems okay rn?,Pulak
 Idk bruh,Ishnoor Singh
 At this point I am lost,Ishnoor Singh
 Same,Pulak
 Well...,Ishnoor Singh
 Idk what to do either,Ishnoor Singh
 This like last time,Pulak
 Without the blocking... impressive,Ishnoor Singh
 Yeah... which means,Ishnoor Singh
 She'll avoid meeting in person,Ishnoor Singh
 Self control i guess,Pulak
 Best case scenario is she was frustrated yesterday and it came out on you,Pulak
 Yeah  in her mind she's doing this right,Ishnoor Singh
 This we will find out soon enough,Pulak
 THRILLING isn't it,Ishnoor Singh
 Kidding,Ishnoor Singh
 Hey bruh remember... imp too stay happy,Ishnoor Singh
 Also uhhhh there is a decent chance that I may not be around the first week of vacation,Pulak
 Or maybe the last week,Pulak
 Or maybe the whole time idk,Pulak
 Jaipur?,Ishnoor Singh
 Everything fine?,Ishnoor Singh
 I don't look forward to finding out,Pulak
 Yeah,Pulak
 Me niether,Ishnoor Singh
 ?,Ishnoor Singh
" Not really, but mom dad are there rn, I'll find out soon enough what the situation is",Pulak
 Bol,Ishnoor Singh
 Hopeuflly nothing to worry about,Pulak
 Ohhh,Ishnoor Singh
 Bruh... I hope everything is fine mate,Ishnoor Singh
 I hope so too,Ishnoor Singh
 Yeah hopefully,Pulak
 I'll get to know the sitch once I'm back myself,Pulak
 Hey my parents can help if you need to be picked up or anything at all,Ishnoor Singh
 Just say it,Ishnoor Singh
 Nahi nahi thats not an issue,Pulak
 You sure?,Ishnoor Singh
 dw about it haan,Pulak
 If uncle and Aunty aren't back... tell me,Ishnoor Singh
 Ok?,Ishnoor Singh
" They'll be back by then, I might head straight there within a day tho",Pulak
 Ok... got it,Ishnoor Singh
 But I cant say for sure so Im not saying anything,Pulak
 Not until I know myself,Pulak
 Yuup... got it bro,Ishnoor Singh
 Hey... lets hope for the best,Ishnoor Singh
 Anywho,Pulak
 What about the gift situation,Pulak
 Idk .... I didn't think of any gifts to take back...,Ishnoor Singh
 Yeah thats the plan,Pulak
 He everyone went to college... isn't it kinda condescending taking gifts just cause we went to another country,Ishnoor Singh
 But if one of you does it,Ishnoor Singh
 I'll too,Ishnoor Singh
" I was considering the idea, but I have no clue",Pulak
 I was just taking ucla stuff for teachers,Ishnoor Singh
 No not because of another country or anything,Pulak
 Just cos its been so long and stuff,Pulak
 Nothing big just a teensy thing ig,Pulak
 Something personal or stuff like chocolate?,Ishnoor Singh
 Oh shit,Pulak
 I was thinking about that,Pulak
 Yeet,Ishnoor Singh
 You sound happy,Ishnoor Singh
 These things are too expensive lol,Pulak
 Yeah we have a slightly less expensive off campus store,Ishnoor Singh
 Shouldve bought them on black fridsay,Pulak
 Arsh and I will go there,Ishnoor Singh
 Wanna say you shifted schools?,Ishnoor Singh
 Lol,Ishnoor Singh
 I'll get extra ucla stuff,Ishnoor Singh
" Chocolate is what I was thinking originally, but if we're doing a split thing, then ig something more personal is better?",Pulak
 Im hoping I find some GT stuff at target lol,Pulak
 there are hoodies and all but,Pulak
 Hey how're you gonna split person... that's worse isn't it?,Ishnoor Singh
 hahahhahahahah no,Pulak
 Not person,Pulak
 Hmm,Ishnoor Singh
 Maybe we get whatver we can and split the cost,Pulak
 Im still trying to figure it out,Pulak
 I'll text yall from target,Pulak
 Ok bruh..m just instruct lol,Ishnoor Singh
 Idc about these gifts,Ishnoor Singh
 Lol,Pulak
 Yup,Ishnoor Singh
 Idk let;s see what she thinks,Pulak
 Let madame decide,Ishnoor Singh
 Have thee no balls sir?,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 Messing bruh,Ishnoor Singh
 Lmao,Pulak
 Very nsfw retort is what I have in mind,Pulak
 You deleted this message,Ishnoor Singh
 ðŸ˜‚ðŸ˜‚ðŸ˜‚,Pulak
 <Media omitted>,Ishnoor Singh
 And me traumatised,Pulak
 <Media omitted>,Ishnoor Singh
 So sup?,Ishnoor Singh
 Packing lmao,Pulak
 Flights in 15 hours,Pulak
 I havenâ€™t startedðŸ˜‚,Pulak
 Lol,Ishnoor Singh
 Sounds good,Ishnoor Singh
 And her? Anything?,Ishnoor Singh
 I found things I havenâ€™t seen in 4 months,Pulak
 Not a lot,Pulak
 Sheâ€™s out with friends,Pulak
 She seems okay,Pulak
 Except final scores,Pulak
 Hey something is better than nothing,Ishnoor Singh
 Lol bruh... enjoy,Ishnoor Singh
 Yeah... we're they really not good or just in Anusha world?,Ishnoor Singh
 Great,Ishnoor Singh
 Yeah definitely,Pulak
 Why?,Pulak
 Wbu?,Pulak
 Uhhh she said borderline B,Pulak
 After the curve,Pulak
 So Anusha world,Pulak
 Ohh...,Ishnoor Singh
 Nothing till then,Ishnoor Singh
 Accha,Pulak
 I mean weâ€™ll find out soon enough,Pulak
 I think shes  fine,Pulak
 Yeah yeah,Ishnoor Singh
 I think she's fine,Ishnoor Singh
 When's your flight?,Ishnoor Singh
 Yeah,Pulak
 Iâ€™m leaving in 2 hours,Pulak
 Flights in 6,Pulak
 great!!!!,Ishnoor Singh
 i hope everything is good,Ishnoor Singh
 have a fun flight,Ishnoor Singh
 Iâ€™m also most likely going to miss my connection lol,Pulak
 remember if you find good watches buy one for me,Ishnoor Singh
 i love machanical movements,Ishnoor Singh
 Yep will do,Pulak
 ohh how bigs the gap?,Ishnoor Singh
 1 hrðŸ˜‚,Pulak
 whats a few thousand dollars to you,Ishnoor Singh
 what airport?,Ishnoor Singh
 Heathrow,Pulak
 Yeah itâ€™s nothing,Pulak
 you're fucked\,Ishnoor Singh
 Just Venmo itðŸ˜‚ðŸ˜‚ðŸ˜‚,Pulak
 when we were in france,Ishnoor Singh
 Yep,Pulak
 Agreed,Pulak
 dad had aa two hr stop there,Ishnoor Singh
 for a internal shenjen flight,Ishnoor Singh
 didnt make it,Ishnoor Singh
 lol,Ishnoor Singh
 wnjoy waiting,Ishnoor Singh
 flying alone,Ishnoor Singh
 /?,Ishnoor Singh
 Lol yah ik itâ€™s gonna be difficult,Pulak
 No 3 of us,Pulak
 Then you're cool,Ishnoor Singh
 I know Iâ€™ve always been cool,Pulak
 <Media omitted>,Ishnoor Singh
 Got carried away,Ishnoor Singh
 Whatâ€™s that for,Pulak
 English?,Pulak
 Yuus,Ishnoor Singh
 Tell me how everything is when you land k?,Ishnoor Singh
 Yep I got home,Pulak
 Feels so good to be back home now,Pulak
 Awwww,Ishnoor Singh
 Even tho the air is trrrible,Pulak
 How's everything at jaipur?,Ishnoor Singh
 Like Iâ€™ll probably get a mask or something,Pulak
 Things seem to be improving,Pulak
 Slow process but,Pulak
 But any improvement is good,Pulak
 Ohh your asthma?,Ishnoor Singh
 Sounds relieving mate,Ishnoor Singh
 Hope for the best!,Ishnoor Singh
 Yeah I could tell the difference as soon as I got out of the plane,Pulak
 So much smoke,Pulak
 Ohhhh... that bad huh?,Ishnoor Singh
 Yeah man fingers crossed,Pulak
 With you bruh!,Ishnoor Singh
 I mean itâ€™s probably the same as before,Pulak
 But the air quality is much better there,Pulak
 So I got used to it,Pulak
 Yuuup,Ishnoor Singh
 Fair enough,Ishnoor Singh
 Too,Pulak
 Yoo*,Pulak
 Heyyyyy,Ishnoor Singh
 Sup,Ishnoor Singh
 Nm just woke up lol,Pulak
 You tell,Pulak
 Leaving tonight?,Pulak
 Nope,Ishnoor Singh
 Niiice,Ishnoor Singh
 What'll you do at home?,Ishnoor Singh
 On Monday bruh,Ishnoor Singh
 Idk man getting bored,Pulak
 Spent some time with mom and dad,Pulak
 Maybe Iâ€™ll go out today,Pulak
 Waiting for you guys lmao,Pulak
 So youâ€™ll reach early Wednesday morning?,Pulak
 Yes bruh,Ishnoor Singh
 Ist,Ishnoor Singh
 Lol call bith,Ishnoor Singh
 That's nice,Ishnoor Singh
 How's it feel to be home?,Ishnoor Singh
 Lol yeah feels great,Pulak
 Spending time with them,Pulak
 Yeet! Enjoy bruv,Ishnoor Singh
 Do you know Sharon's gift,Ishnoor Singh
 Waddup,Pulak
 You say,Ishnoor Singh
 Nm you tell,Pulak
 You have the interesting life,Pulak
 Rn,Pulak
 Umm,Ishnoor Singh
 Talk to you in 30?,Ishnoor Singh
 Sup,Ishnoor Singh
 Yo waddup,Pulak
 You had some stuff you were gonna ask I think,Ishnoor Singh
 Yes,Pulak
 About your recent â€œexploitsâ€,Pulak
 Yeah what are your questions?,Ishnoor Singh
 Details bro,Pulak
 When where what,Pulak
 Who and why I already know,Pulak
 Umm... what about first you?,Ishnoor Singh
 Princeton?,Ishnoor Singh
 I thought you already knew lmao,Pulak
 But sure I guess,Pulak
 In like vague terms,Ishnoor Singh
 Go on,Ishnoor Singh
 About me knowing I mean,Ishnoor Singh
 Well how detailed would you like to know,Pulak
 As much as you wanna know?,Ishnoor Singh
 Imma tat her tit,Ishnoor Singh
 Yep you will,Pulak
 Soooo,Pulak
 We basically ditched Ishan went for a walk,Pulak
 Then we found an empty auditorium,Pulak
 Sat down there,Pulak
 And then we went first,Pulak
 For a while,Pulak
 Then we went back and then came back later at night,Pulak
 Same place,Pulak
 Same level?,Ishnoor Singh
 Haan same level,Pulak
 We havenâ€™t gone further yet,Pulak
 Define first,Ishnoor Singh
 Very close to but not quite,Pulak
 Making out,Pulak
 Define second,Pulak
 What all does that encompass,Ishnoor Singh
 Define second first,Pulak
 Idk ya... let's just be simple,Ishnoor Singh
 Over the clothes?,Ishnoor Singh
 Lol fair enough,Pulak
 Over some clothes,Pulak
 Gotcher,Ishnoor Singh
 Not under all,Pulak
 Umm,Ishnoor Singh
 Yeah... we planned to stay that way... but umm... we went more on our first date in my room,Ishnoor Singh
 Ohhhh,Pulak
 So you went under,Pulak
 Yeah...,Ishnoor Singh
 How much further,Pulak
 And how did you get aunty out of the house,Pulak
 I saw stuff... and touched and ig a bit more... but no removal,Ishnoor Singh
 She was there... we closed the room door,Ishnoor Singh
 She knew we'd kiss,Ishnoor Singh
 She knows?,Pulak
 Uptill the kiss,Ishnoor Singh
 And sheâ€™s cool?,Pulak
 Not more,Ishnoor Singh
 She didn't like the locking too much,Ishnoor Singh
 Aah nice nice,Pulak
 I can imagine,Pulak
 We're finally doing guy talk,Ishnoor Singh
 Huh,Ishnoor Singh
 Intriguing,Ishnoor Singh
 Grown a pair have you?,Ishnoor Singh
 Lol what even,Pulak
 ðŸ˜‚ðŸ˜‚ðŸ˜‚,Ishnoor Singh
 I always had those,Pulak
 Ask Anusha if you need to know,Pulak
 She went there?,Ishnoor Singh
 Idts,Ishnoor Singh
 Lol no close but not yet,Pulak
 Close?,Ishnoor Singh
 Oho,Ishnoor Singh
 How was kissing,Ishnoor Singh
 Almost did today,Pulak
 ðŸ˜‚ðŸ˜‚ðŸ˜‚,Ishnoor Singh
 Oho where tho?,Ishnoor Singh
 I haven't figured out logistics,Ishnoor Singh
 Hahahaha how do you think,Pulak
 Hmm?,Ishnoor Singh
 Always great,Pulak
 Intriguing,Ishnoor Singh
 Hmmmm??????,Ishnoor Singh
 What place?,Ishnoor Singh
 Her room,Pulak
 Ohh...,Ishnoor Singh
 Exactly,Pulak
 Doesnâ€™t work properly,Pulak
 Unless youâ€™ve got it all planned out,Pulak
 Aunty was out for like 30 mins,Pulak
 Before that she was coming and going,Pulak
 Yeah... we lost control and we were in there for upwards of an hour,Ishnoor Singh
 Now we don't know what to do,Ishnoor Singh
 Lol,Ishnoor Singh
 Iâ€™m pretty sure She did not like the idea of leaving us in the house alone,Pulak
 Yeah I understand,Ishnoor Singh
 Have you guys thought of oyos and shit?,Ishnoor Singh
 Lol talk about it,Pulak
 Like idts my house again is an option,Ishnoor Singh
 Not if we qwanna spend more time,Ishnoor Singh
 Umm... talk tonight?,Ishnoor Singh
 Mama calling,Ishnoor Singh
 I mean we could but honestly itâ€™s not a great idea I think,Pulak
 Firstly mom,Pulak
 Secondly safety and hygiene,Pulak
 If they find out...,Ishnoor Singh
 Hygene?,Ishnoor Singh
 Yeah bro,Pulak
 See yer,Ishnoor Singh
 Well depends on how you play your cards,Pulak
 How did you bring it up tho,Pulak
 I mean they need to know something,Pulak
 I mean,Ishnoor Singh
 we havvent gone to an oyo,Ishnoor Singh
 Yeah that much is true,Pulak
 But I dunno,Pulak
 That would be last resort,Pulak
 Iâ€™d much rather be at either house,Pulak
 Also what would you tell your parents if you did go to an oyo,Pulak
 Idk yaa,Ishnoor Singh
 That's the problem,Ishnoor Singh
 But parents won't leave,Ishnoor Singh
 Exactlyyyyy,Pulak
 They wonâ€™t,Pulak
 And that too,Pulak
 But I havenâ€™t spoken to her about it,Pulak
 Yet,Pulak
 But I feel she would not be very comfortable with the idea,Pulak
 Not at all,Ishnoor Singh
 My mom said kissing,Ishnoor Singh
 No more,Ishnoor Singh
 I meant Anusha,Pulak
 Mom to door ki baat hai,Pulak
 Mom to would probably have a heart attack if she knew I did anything,Pulak
 Yeah...,Ishnoor Singh
 I donâ€™t even know how you managed to tell her,Pulak
